review,class,sentiment,confidence
"How i loved my boba!  They make a great almond milk tea and are pretty cheap!  clean facility, ample seating, and even outdoor available seating for low humidity nights.  They have available punch cards...I believe, buy 8, get one free
",LABEL_2,Positive,0.9876946210861206
"Update*Upgrade to 5 stars - cannot find a better boba (or bubble tea, as I used to call it)!!   And to include in my update:  Lobster Balls!  What are these fried balls o'goodness exactly - I don't care.  Went for medium spicy and I like spicy - don't want to try the really spicy as am afraid I wouldn't get any of the lobster taste.  Great combo with the boba if you want a little bite to eat.
",LABEL_2,Positive,0.5736445188522339
"Mmmmmm!  My boyfriend and I stopped in tonight for ""dessert"" after dinner.  I got the Thai Tea Slush and he got the Coconut Milk Tea.  I kinda wish I would have gotten the large...I was sad when it was gone :(
",LABEL_0,Negative,0.7057297825813293
"this spot HAS to be my favorite place to get boba out here. you would think somewhere in china town would have really good boba, but not so much.as much as i hate parking at town square and just being there in general, i make it a point to stop here whenever i want boba and i know there won't be too much traffic [another plus point - it's right by sephora!]its a small kioskstand in the center of town square. service is always great, even when they're busy. however, the last time i was there she made a small",LABEL_2,Positive,0.8256877660751343
"This is by far the best boba in town (unless told otherwise) but i love the original milk tea with boba and lycee jelly (light on the ice please)
",LABEL_2,Positive,0.9865648746490479
"Fast friendly service.
",LABEL_2,Positive,0.8683172464370728
"i love lollicup!  why can't one move to honolulu  they make the best peach iced tea ever!!  from now on, whenever i go to vegas i will be sure to stop by lollicup and buy the biggest sized drink!
",LABEL_2,Positive,0.9912003874778748
"Best place for a boba fix! Great milk tea with decent price. Drinks have the right amount of ice and syrup comparing to other Boba places (which give u almost a whole cup of ice with either too much or too less syrup). Location is central in town square and easy to stop by, pick up a drink, and continue shopping or whatnot. Workers are friendly and drinks don't usually take too long to be made and served. Overall, if you are looking for a quick boba fix, lollicup is the place to go!
",LABEL_2,Positive,0.9706200361251831
"I've been here about 5 times already and every time the boba was really delicious. I'm totally pushing the fresh watermelon slush  right now, it isvery refreshing and DELISH!!!!
",LABEL_2,Positive,0.9908124804496765
"I've had some items here that I would easily have seconds on. Lately it's their watermelon cooler, frozen watermelon all blended up and frozen. Fresh watermelon too, I've seen them hauling a bunch of em in by hand. Good stuff for summer or whenever you need some tasty smoothies.
",LABEL_2,Positive,0.9588047862052917
"Great place if you need youre boba tea fix. Always hits the spot.
",LABEL_2,Positive,0.9735928177833557
"Every time I'm at Town Square I go and get a honey milk tea with boba  , so yummythe prices are a bit much for the size of the cup.. but its that good! yes , its really that great..  some time there is a line for all the tourests but it can be fun to just sit and people watch as you sip pure pleasure.
",LABEL_2,Positive,0.9887987971305847
"The only place I go to for quality boba tea! They're friendly and the place is a great place to hang out!
",LABEL_2,Positive,0.9870627522468567
"I just visited this super fun frozen yogurt shop today and I am totally in LOVE!  It is self-serve frozen yogurt that you add your own toppings to.  They have a bunch of flavors to pick from, so you can mix and match.  They also have loads of fresh fruit, chocolate, sprinkles and even mochi & red bean paste to put on your delish frozen yogurt.  After you pick out everything you want, they weigh it and charge you per ounce.  It is a really fun place to go, and it tasted great!I had pineapple, mango and straw",LABEL_2,Positive,0.9911552667617798
"I am far too obsessed with this place. It has cute seating and the yogurt is delicious. I mostly veer towards the originalCalifornia tart and green tea. I top with blueberries (antioxidants!), mango, kiwi, mochi, andor shredded coconut. Beware of the large cups and the desire to fill the entire thing!! After the first time, I learned my lesson and now I usually leave with a $2-$3 cup of yogurt that satisfies completely!
",LABEL_2,Positive,0.9385218620300293
"Great flavors, great toppings. I always stick to the ""tart"" flavors, plain, California, mango, etc., and usually get mine topped with fruit. The only thing I don't like is that it's ""self-serve"".... So many people not washing their hands, touching the machines, etc. Ahh well.  The tart frozen yogurt is delicious and a healthy addiction! The prices are high too.... But that's typical of other tart fro-yo places; apparently the mix is pretty expensive compared to the 80's style fro-yo.
",LABEL_2,Positive,0.36140090227127075
"Excellent frozen yogurt, huge selection of flavors and toppings.  The best part is that it is self-serve; so you can have as little or as much as you like, as few or as many toppings, etc.Everything is sold by weight ($0.47oz).  A very reasonably sized bowl ended up being about $5.I wish they had one of these in Ames IA!
",LABEL_2,Positive,0.9650837182998657
"Excellent fro-yo, huge selection of toppings and just the right ammount of different flavors to try from
",LABEL_2,Positive,0.9563841819763184
"Ok I have been to a lot of froyo places in Chicago, the suburbs and even out of the states.  Let me tell you nothing beats Cocomero!  The best part about this place is that it's self-serve with fresh variety of toppings.  The design of this place is pretty nice, it seemed like a picture out of an ikea catalog.  I wish my University had this, lucky for UofI students they can get it anytime.
",LABEL_2,Positive,0.9822819232940674
"I've been to a similar concept store in Wheaton. This place seems pricey (some $0.47 per ounce), like that one, but the sheer amount of flavors and toppings is overwhelming compared to other stores like it.I had a lactose-free mango frozen yogurt, and some pomegranate-based yogurt. Both were very good, and I had no complaints about them. There were many other flavors available, including the oddly-named ""European tang"".The toppings included yogurt chips, mochi (!!!), a brownie, very fresh fruit (yes, the ma",LABEL_2,Positive,0.9673964381217957
"On my recent trip to California I made it a point to get to two froyo places - Pinkberry and Yogurtland.  Despite liking the tartness of PB's original flavor, it just couldn't match up to the variety of flavors, toppings, and the cheap pricing of YL.  Unfortunately, from what I had heard, the only other froyo place with the ""by-the-weight"" model in Chicago was pretty bad.I've known about the one in Champaign for a while but I'd never gone...perhaps due to a fierce loyalty to Jarling's Custard Cup and the Mo",LABEL_0,Negative,0.7258389592170715
"YES, so good. I go to school about 45-60 minutes away and I drove all the way to Champaign for this. OK well I went shopping too.Cocomero is DIY frozen yogurt and I love that concept. There are a ton of different flavors. Pick one or mix and match. They will also give you taster cups, which are really hard to eat yogurt from. I don't get it. Once you have your yogurt, go to the topping bar and choose what you want. They have all kinds of fruit, nuts and candies. I recommend mochi :) Then, you weigh your cre",LABEL_2,Positive,0.9425519704818726
"I've been to about a dozen different froyo places, and I still use Cocomero as my gold standard. Nothing beats this place! The vast variety of flavors, the great taste, the decor, the price -- everything!I'm dying to head back to Chambana just so I can get a mere spoonful of my peach flavored froyo. You would not believe how difficult it is to find that flavor anywhere else, let alone some of their other ones, such as Kahlua and Bailey's Irish Cream. See what I mean by VAST variety of flavors No one else co",LABEL_2,Positive,0.7883055210113525
"Bubble tea available here!
",LABEL_2,Positive,0.6913486123085022
"A hot summer day and a nice, cool, fresh pearl drink. It doesn't get better than this! It can be tough to find real bubble tea that ISN'T made from that nasty powdered stuff; I have a hard time even amongst the plethora of places in the Bay Area. Jade Mountain's bubble tea is top notch quality, made from actual tea, with love and fluffy, fluffy frothiness on the top. Yum!
",LABEL_2,Positive,0.9324737191200256
"Really good bubbleboba tea! Red is my favorite. They also have stella's bakery scones and spicy cheese bread. Can't wait until winter to try hot bubble tea.
",LABEL_2,Positive,0.9906532764434814
"Went here and tried not to get excited... im from california and i know good boba when i drink it...After my first sip i was immediately satisfied with my green milk tea with boba!!The tea at this place is Taiwanese style which is better then Hong Kong style in my opinion, now if only they can add their famous fried chicken and butter toast to their menu...Word of advise, i like my tea not too sweet and the one they made was perfect for me. However, it is usually a lot sweeter, so if you have a sweet tooth ",LABEL_2,Positive,0.9033645391464233
"I ordered a black milk tea for under 3 bucks which it's totally reasonable price. It tasted pretty good...you can tell it's made fresh with real tea - none of that powder crap. It's not as richcaffeinated as HK style milk tea (what I'm used to in the bay area) but I would definitely come back here to satisfy my milk tea craving. Very comfortableclean seating area and the cashierowner is very polite (handed my change back with both of his hands!) Too bad it's so far away.
",LABEL_2,Positive,0.8825003504753113
"Great food, drinks and environment! Love the bubble tea and potstickers.
",LABEL_2,Positive,0.9908100366592407
"Jade Mountain is a great little place and I'm really happy to have it in my neighborhood. I've only ever had their bubble teas but they are quite delicious. Quite often then tapioca bubbles have just been freshly prepared, and recently I've noticed that they have other options like lychee jelly. For that matter, It seems like every other time I go back there is some kind of new tea flavor or variety on the menu.On top of the tasty drinks the staff is always super friendly and the environment is relaxed and ",LABEL_2,Positive,0.9891824126243591
"This place is great! The prices are super reasonable and the tea is just how I like it-- not too sweet, with great tea flavor. I wish I lived in Madison so I could get bubble tea here all the time! It's a great place to hang out for a bit; you can get your drink in a glass if you want to drink it while you're there. The owners are really friendly!
",LABEL_2,Positive,0.9923045039176941
"Their milk teas are perfect. Very subtle flavors with just the right amount of sweet and milkiness to tea ratio. I think they blend their teas rather than shake, but it comes out tasting smooth, refreshing, and cool. I also appreciate they keep their indoor temperature at normal levels. Who wants to be ice-blasted by the air-con I can actually wear a t-shirt inside, rather than have to bring a sweater with me on a hot summer day. Or, I can sit outside on their cute furniture with my cool drink. They're a bi",LABEL_2,Positive,0.9695488214492798
"I cannot possibly say enough nice things about this place.  Their bubble tea is delicious - real tea, lightly sweetened tapioca pearls; sweet and refreshing and never cloying.  I particularly recommend the red milk bubble tea.  I've tried bubble tea other places since Jade Mountain opened, but nothing else compares.Their chicken and pork pot stickers are perfect snack food, and the pork ramen is excellent - better than Umami's at half the price.  They have a tendency to run out of the various food items on ",LABEL_2,Positive,0.9814419150352478
"I can't stress enough how great this place is.  I've been coming here regularly since I discovered it last winter and will continue to do so. The first thing I noticed about this place was their great customer service.  The workers are always friendly - especially the owners - and you can tell that they try to get to know a lot of their regular customers.  They're also very helpful in answering any questions about the teas and can give recommendations.  Thumbs up on the milk tea, mountain tea (a really uniq",LABEL_2,Positive,0.9906216859817505
"At first, I thought Bosa had only in a couple locations in the valley, but after we moved to Central PHX, I've realized that Bosa has become a DYNASTY.I have always had a passion about donuts. Even when I was at my peak health, there was room for donuts.Bosa just does it right, the Cinnamon Crumb is clearly the best donut, but even the cake donuts rock. (Please dont' make me regret recommending this flavor, leave one for me from time to time, friends)Coffee is usually quality, and black as night. The Dunkin",LABEL_2,Positive,0.9052320718765259
"Just like the box says best doughnut in town.  Can't stop thinking about the Apple Fritter I had.  Very friendly staff to top it off.
",LABEL_2,Positive,0.9624596834182739
"The best donuts I've ever had.
",LABEL_2,Positive,0.9740420579910278
"Recently opened one by my house and u wish they hadn't!! These ate the most delicious donuts I have ever tasted!!  I want to eat them everyday!!  Friendly staff, good prices, and soooo very addicting!
",LABEL_2,Positive,0.9900727272033691
"Bosa donuts boasts the best donuts i've ever had. They are so good, you cannot just eat one. By far the softest and tastiest donuts around.
",LABEL_2,Positive,0.9906193017959595
"Ummm... Drive-Thru boba How can this be a BAD thing Well, it just so happens that it CAN'T! Thai Iced Tea, Taro, and Honeydew too! This place is the BEST! The lady who runs the counter is VERY nice and the donuts are delicious! Stopped in for a Honeydew melon boba and a ham and cheese croissant and my kids spent the next hour munching quietly on donut holes, which was just a reward in itself! The prices are cheap, the service is friendly, and I will take BoSa over Krispy Kreme and Dunkin Donuts ANY day of t",LABEL_2,Positive,0.9799051284790039
"Very fresh and great tasting donuts.  Wonderful customer service.  Believe it may be family owned.  A regular stop for us.  By far, the best donuts in Phoenix.
",LABEL_2,Positive,0.987804651260376
"I found Bosa after an amazing meal at Becketts Table. I know, what the hell am I doing going across the street after a huge meal. Well, with experiences at great donut places in Texas, I have always wondered where the great donut place is for AZ.Bosa Donuts is that place! They carry all the classic donuts and you won't be let down. These are not like the large chain donut places. Bosa donuts are always fresh, whether you are there at 6:00am or Midnight. Yes, I know. Bosa Donuts is THE Donut Place in PHX!
",LABEL_2,Positive,0.8487185835838318
"Awesome!  Simply the best Apple Fritter I've ever had in my life.  And cheap!STRONG coffee.  You've been warned! :)
",LABEL_2,Positive,0.9891803860664368
"Step over Krispy Kreme! Bosa has the best donuts I have ever eaten!You have to try the creme filled ones too!! A customer brought some in for my employees and I have been thinking of them ever since! My employees have too. Found the address and am driving across town  to get some more.They must use all the ingredients of the old days to taste this good.
",LABEL_2,Positive,0.9827387928962708
"Simply stated: best bubble tea available in Madison right now.  Bubbles are just right, rest of the recipe is just right - they even have the little machine to seal the cup.  Perfect.
",LABEL_2,Positive,0.9809581637382507
"I've been looking for a good bubble teaexotic fruit smoothie place since I left Chicago, and Steepery Tea Bar met all my expectations. Fast and friendly service, plenty of flavor options, and delicious drinks. I'll definitely visit again.
",LABEL_2,Positive,0.9746491312980652
"Best bubble tea in Madison. Above average compared to other places with more bubble tea shops.
",LABEL_2,Positive,0.9359345436096191
"I love this place! I came here ALL the time. The staff is always really friendly and even when there really busy I have never had to wait long for my drink to be made.
",LABEL_2,Positive,0.990006685256958
"BUBBLE. TEA. Bubble tea bubble tea bubble tea.(Can you tell I love bubble tea Seriously, it's like a drink and a snack all in one.) I first tried bubble tea at Bubble Island in University SquareEast Campus Mall, and since that went south, I've been searching for bubble tea. And then Steepery came, and I found it. Of course, there are other things to love about Steepery too - mainly the multitude of flavors they offer as add-ins. Where else in the central downtown area can you get a lavender chai latte Also,",LABEL_2,Positive,0.975261926651001
"I had to stop a group of Asians in the middle of a cross walk because I saw BOBA in their hands!!! The people who works here were mad friendly, and they gave me a great suggestions. Probably the best in Wisconsin I would say.
",LABEL_2,Positive,0.9664682149887085
"Great tasting bubble tea options, super friendly staff  and right atmosphere for State St! Highly suggest!
",LABEL_2,Positive,0.9853011965751648
"Got guava green tea with pearls today :) not a huge fan but still pretty good flavor. My favorite is still the jasmine tea latte with pearls. They just have the best pearls here and there is no way to resist lol.
",LABEL_2,Positive,0.9880962371826172
"Still the only place in the world I have been where I can get hot milk tea infused with red bean and mung bean flavor. Heaven
",LABEL_2,Positive,0.9369882941246033
"Really great bubble tea! And My favorite shake is the Pumpkin Chai Shake which is limited time every year. SOOO good and made with real pumpkin!
",LABEL_2,Positive,0.9914383888244629
"This is semi new, they've been open for at least the last month or so. But it seems no one has really come out and checked it out. It's located on Ft. Apache and Tropicana to the left of Tropical Smoothie or Mashisoyo. The sign says ""Grand Opening Homemade Ice cream and Boba"", it doesn't have a name on the signs yet so it's hard to see it. All the ice creams are all homemade and made right there in the shop. The prices are not bad at all, for a single scoop it is $2.50, double scoop $3.50, and every extra s",LABEL_2,Positive,0.6188774108886719
"I love all the Asian Flavors that they have, especially Durian ice cream! Their ice cream is freshly made at the store and the owners are exceptionally friendly. They offer samples and do not get annoyed when you want to try multiple samples. In addition to all their wide variety of flavors, they are also one of the few places that offer vegan ice cream too! Currently they have vegan vanilla, chocolate, and mango. They are open to making more flavors if there is a demand for them. I love supporting our loca",LABEL_2,Positive,0.9907844066619873
"Putting aside the fact that when i first went, they had some bad impressions (owner on vacation, closed shop for over a week, no ingredients to make ice cream to replenish stock, etc). If i based the review on that only, i'd probably give them 1-2 stars. But i gave them many chances to recover.Located on the SW corner of Tropicana and Ft Apache, next door to Tropical Smoothie (take note the address from yelp, on more than one occassion, has led the person to the area down the street). Easy way to get to thi",LABEL_1,Neutral,0.5089555382728577
"It took two attempts to come out here before I was able to try Perfect Scoop. Give them a call before you head over. Besides the after school crowd, their business is not steady throughout the rest of the day and they tend to close early. The second note; they make all of their ice creams fresh and will run out of the fun ones. I had my heart set on durian or black sesame, but both flavors were out. Instead my sister and I shared the pink guava and lychee. Both these light and sweet fruits complimented each",LABEL_2,Positive,0.6357101202011108
"So I'm going to tell you exactly why I gave this place 5 stars.1star: Customer service. The filipino lady working here is pretty awesome. I came in with 3 other friends and of course we asked for samples. :P She pretty much gave us a scoop of all the flavors that we wanted to try. Honestly, we could've had our fill from just the samples but they were just too freakin good. She was patient and took the time to chat with us which I really appreciated.2star: Flavors. This is no ordinary ice cream shop with you",LABEL_2,Positive,0.9837787747383118
"The best black sesame ice cream ever. I had a scoop there and wanted a pint to go. Unfortunately there was only enough for one more scoop. So I took it.
",LABEL_2,Positive,0.9269712567329407
"This place is amazing! One of the best impressions of a place from the beginning.The lady that works there is so nice and even opened the place early (an hour before it was supposed to open) when we were waiting outside to realize that it wasn't opened yet. In addition, she gives samples if you ask to try. And she doesn't gip you off the samples either. She lets you try what you want and is very patient and welcoming. The Asian flavors are so unique! Probably the only place I know that makes such interestin",LABEL_2,Positive,0.9890742897987366
"Who eats ice cream in the dead of a Vegas winter I do and I'll keep coming back for more, all year round. Props to Mr. Wong for making such delicious ice cream flavors with fresh ingredients, especially the Asian ones! Love that they have the typical green tea, lychee, mango, taro, and red bean, but the ones that stand out is the black sesame, ginger, and the infamous durian. Coming from someone who almost kicked a friend out of the car for drinking a fresh durian smoothie, I have to say that their durian f",LABEL_2,Positive,0.9667075872421265
"Finally tried their ""non-Asian"" flavors and Perfect Scoop is still pretty solid. Tried Killer Chocolate and Espresso during my second visit and damn, it's freakin' frackin' good! I'm itching to come back and try their ginger flavor. I don't even care if it's 40-30 degrees out, the cold won't stop me from devouring their ice cream. I know they offer other stuff like boba drinks, but for now I plan on trying all of their ice cream flavors. I'm glad a business like this exists here in the valley. I love privat",LABEL_2,Positive,0.9848225116729736
"I got to try a lot of different flavors as I kept going back, I tried all their Asian flavors, I'm not a fan of the ginger it's a little spicy and not what I expect from ice cream, but they added ginger candy into the ice cream which has a nice flavor. The taro was light, I couldn't really taste much of the taro in it, but it was still good and fragrant. The guava was good too, it was made from pink guava, really light in color, but really good, I loved it enough to take some home. The green tea is good too",LABEL_2,Positive,0.9738015532493591
"Omg!!. Where do I start!!. The most moist, fresh and fluffy donuts I've ever had.. At all times of they day, you'll find fresh donuts here. Staff is super friendly.. This shop is the real deal and a must go for Donut enthusiast.
",LABEL_2,Positive,0.989512026309967
"Good donuts.
",LABEL_2,Positive,0.8119574785232544
"Oh, man... AZ Donut Co is the best worst thing to ever happen to me. These donuts are by far some of the best in the valley (especially when you get them fresh) and they're right down the street from my house, so... well, I'm a regular now and I eat far too many donuts!!
",LABEL_2,Positive,0.744116485118866
"There are several great aspects to this company. First, I'll start with the downfall... because I can only think of one. The wait at the drive-through is extremely long, it could be sped up quite a bit because it doesn't actually save time from what it would take to park and walk in. I was the only customer in the drive-through, after placing my order I spent about 5 minutes waiting at the window -- longer than expected, but tolerable.However, on the plus side there's a DRIVE-THROUGH.  Although it may take ",LABEL_2,Positive,0.40102124214172363
"Only two data points--Old Fashion and Glazed Crumb. The former was excellent, the latter fantastic!Gotta get back.
",LABEL_2,Positive,0.9550273418426514
"Best donuts and best price in town!!
",LABEL_2,Positive,0.9728866219520569
"Oh sweet late night heaven.Located where the old KFC used to be on Broadway and Beck across from Palo Verde, this place is a late night dream. Their drive thru is open 24 hours. I rolled thru and was actually taken aback by their extensive menu. After a few minutes of debating w myself, I decided on the vanilla cake and Boston creme. The lady who was working the window was probably the nicest person Ive ever dealt w at a drive thru. She seemed genuinely happy to be there. In minutes I had my donuts and was ",LABEL_2,Positive,0.9775652885437012
"I drive by it all the time on my way to work so last Friday I stopped in. The staff was super friendly which is a stark contrast from the fast food joints I usually get iced coffee from. I ordered a ham and cheese croissant combo, the price with an iced coffee was cheaper than any fast food place and the doughnut holes! Yummy! It has that mom and pop feel and the staff was perky!
",LABEL_2,Positive,0.9816523194313049
"I found out about Donut Co. through an admenu and decided to make a midnight run. I noted it was within relatively easy biking distance of the ASU campus, which was exciting since I've been looking for a donut shop that can fit that distinction. I asked my friends to choose which donuts they wanted off of the menu I found and despite the late hour at which I went there was an ample amount of each kind to pick from.The donuts themselves were soft and tasted fresh, particularly the donut holes. I didn't heat ",LABEL_2,Positive,0.9386441111564636
"These very well might be the best donuts in the Phoenix area!  Great price, helpful and happy service.  Great variety (even though I arrived at 4:30 PM) and all items were light, fluffy, delicous, fresh, and not too sweet.  Worth every bite!
",LABEL_2,Positive,0.9913729429244995
"Great local place to go for bowling, and enjoy time with friends and family, summer time is nice to sit out on the patio have a few drinks with friends and watch some volleyball...
",LABEL_2,Positive,0.9810179471969604
"We were trying to find somewhere cheap with some decent food in the Madison area. After reading some not so great reviews we decided on this promising joint. It was a short drive from where we wanted to head afterwards and they're cool with you leaving any cars in their parking lot for any amount of time, even overnight.The bar was definitely top notch, especially for a bowling alley. The food was fantastic.  Great sandwiches and burgers, appetizers, and more variety than you'd expect from a venue of this s",LABEL_2,Positive,0.9665263891220093
"I go for the bar, food, and people. Can't say I have bowled there but I do frequently visit. It's a good bar to stop in and just relax for a bit. Patio is nice in the summer time, plenty of room to just relax with friends or family. The staff keeps me coming back. Kitchen can be hit or miss depending on who's cooking. But for the most part your bartenders will work with you. Enjoy some darts, pool, volleyball, or some bar dice. Overall, since I moved here it is like a hidden gem that reminds me of home. Def",LABEL_2,Positive,0.947777271270752
"Great instructors and staff!
",LABEL_2,Positive,0.9477056264877319
"I had my wedding here. They were great we had correspondence throughout the entire planning phase. However they don't offer many services for weddings. We had to find our own DJ, Photographer, Officiant, ect. However they cater there so we had limited choices on what we can choose from. There is no way to taste test the food prior to your selection either. Same for the Cake they make them there but they only offer whipped cream frosting and fresh flowers to put on top, bring your own topper and ribbon to pu",LABEL_1,Neutral,0.46076589822769165
"I used to go here up until I was seven years old. Then my family moved to Boston.First, the wave pool is completely amazing to a little kid growing up in Arizona, a kid who may have never seen waves before! And the waterslide was scary as hell, but awesome when I got up the nerve to go down it.And then there are the ducks around the manmade Arizona pond. I loved all those ducks and one time this duck let me put him on his lap and I pet him and he just stayed there! I looked for that awesome duck each time I",LABEL_2,Positive,0.9659111499786377
"So glad Tempe has an area like this... a few miles down Mill and you feel like you're in another town. Nothing but green everywhere and water..love it!!Went to the batting cages... for $1.25 you get 14 pitches... you got pools...lake..basketballtennis courts you can even pay to join games i believe..just an all around cool place for some physical activities. And cheap at that!
",LABEL_2,Positive,0.9876022934913635
"Suk in the Fitness Center was a treat to work with. He cared about making fitness a lifestyle habit and something you could continue with long term. The gym itself is nice, plenty of circuit and cardio equipment, as well as some free weights. What made it five stars though was Suk checking in on you in your workout when she was around.  Thanks!
",LABEL_2,Positive,0.9755535125732422
"Worth every penny! It's so nice to be able to swim without being out in the heat. I have a pool and still go here a couple times a week. Be careful with small kids though, the waves pack a punch.
",LABEL_2,Positive,0.9433912634849548
"Recommend to family & friendsIf you are in Tempe, you must visit Kiwanis Park. This is such a beautiful park. Not only is it beautiful, family and friends would love it here for the weekend fun or holding an event. My first visit was when the boyfriend and I visited his house, located in Tempe and walking distance to the park. I fell in love with the park. There's a lake and a long sidewalk for runners out there. Best weather to run would be during the fall in the evening. Apparently it's still warm during ",LABEL_2,Positive,0.987683117389679
"Who really knew how amazing this park is It is a mecca of fun and good times.They offer so much here, it is hard to cover it all.They have a great little man made water way inside on the Mill Ave side. IT is a giant pond,you can take little water crafts on it.  It has ducks and fish as well. They also have a lot of covered Picnic areas with grills so you can have Birthday Parties and such. All well lit also. Along with clean(as clean as you can get for a park) toliet areas. Lots of rolling hills for exercis",LABEL_2,Positive,0.981170654296875
"The more I come to this park the more I like it.It has every thing you could want for so much fun! The other day I was there and they had horses there. Doing maneuvers! They were Police horses ,that was so cool.It is a huge place with so much to offer.It has a wave pool, and a huge man made pond. In there you can fish, and boat, or just sit and enjoy the water.Bathrooms are,well park kind. I do not use unless I absolutely have to, but at least they have them.Lots of areas for parties and get togethers. I do",LABEL_2,Positive,0.975473165512085
"I must start this by saying I am spoiled. Ever since I moved to Tempe in 2008, I lived super close to Tempe Town Lake. I was in love with running at that park, but now I live on the south end of Tempe and TTL is really not convenient in the morning rush hour traffic. Once I discovered that Kiwanis was basically my ""down the road neighbor,"" I have been going regularly. I love to run in the mornings with my dog before the weather gets too hot for him. I think Kiwanis may just be his new favorite place because",LABEL_2,Positive,0.8683668375015259
"Kiwanis has everything a rec center needs to be considered one of the best. Right to the point, if you ask me. I'll cover it all, but regardless of age, they have all the bases covered. Lets dive into Kiwanis (we can dive into the wave pool later!)~What To Do~What can't you do If you are a child, they offer sports classes up the ying yang like the non-competitive program Sportball all the way to fun swimming classes in the huge pool, no matter the skill level. For adults, the tennis courts are outstanding, ",LABEL_2,Positive,0.9477628469467163
"Geeze this park is huge my boyfriend and I were looking for a birthday party today for almost a half an hour. No ones fault though we just didn't know where to go. We finally met up with our friends and had a great time. There was a lot of shaded areas around the park some huge ponds, I think I saw people walking with poles so fishing definitely would of been a fun thing to do. The kids loved feeding the ducks but we had to watch out for those 4 seater bikes. The park rents out those and cute little paddle ",LABEL_2,Positive,0.9813971519470215
"How can I not give my community clubhouse 5 starsA couple of pools, hot tubs, basketball, fitness center, party room... and it's all included in my HOA! Score!
",LABEL_1,Neutral,0.42826157808303833
"i reviewed Rhodes Ranch instead because I noticed that this place didn't have any reviews but here it is again anyways just in case.My friend's family has a vacation home here and we got to go to their recreation center on Saturday afternoon. It wasn't as crowded even for a 4th of July weekend. You can bring up to 4 people into the recreation center for only $5 per person per day. Not bad. The recreation center has a pool and water slides. It's like your own mini water park there. Lots of tables, chairs and",LABEL_2,Positive,0.8776546120643616
"One of the perks of living here is that we have a great Recreation Center called the R Club. The R Club has numerous amenities from a resort style pool, water slide park, lap pool, outdoor basketball, tennis and beach volleyball. Inside there is a decent gym with lots of cardio equipment, free weights, and cross training machines. There is also an indoor basketball court and racquetball court. For residents, all of this is free of charge and as the other review stated, for guests, its a nominal $5 fee. For ",LABEL_2,Positive,0.9602612257003784
"Quiet - 2 mile walk around the golf course all manicured lawns, flowers, etc.. The club house is great and included - best place in Vegas area to live.
",LABEL_2,Positive,0.9751484394073486
"Home owners are free to use the facility.  It's very clean compare to LVAC.  The rec center include full basketball court, outdoor swimming pool, water slide for the kids, pool table, cardio section, weight train section, kitchen for you to rent out, lobby is huge for family and friends to hang out, even a library.  I really think they did a fantastic job.  HOA is not even high compare to other place.  I am a Happy Home owner :)
",LABEL_2,Positive,0.9853740930557251
"I love the recreation center at Rhodes Ranch. When you arrive it looks like a hotel! The plants, the floor, the furniture, basically the interior is really nice. If you do not live in Rhodes Ranch then you have to be brought in by someone that does. They sign you in and you have to pay $5 to get in. Inside of the recreation center there's a gym, dance room, basketball court, racket ball rooms, game room, kitchen, basically everything. I love the gym the most. There are a variety of machines, weights, and ba",LABEL_2,Positive,0.985388457775116
"82914  2 PM Alina Smith is such a sweety. Why anyone would give her attitude is beyond me. She was so helpful with our registrations.  I can't wait to enjoy the Recreational center.  We're new residents at RR. Everyone was so welcoming.Once we get moved in I'll be able to update this & review the pool, fitness center & etc. I found out the water park is just for kids. waaaa. :L I'll get over it.
",LABEL_2,Positive,0.9793866276741028
"Awesome awesome awesome. You walk in the gate and there is an area to lock up bikes. The pool is large and inviting. There is a large resort style pool, a spa, a lap pool and the splash zone (kid area). The kid area is a small wet and wild- these kids nowadays are damn lucky to have this during the summers. They have lounge chairs and a couple areas of shade to relax. Downside : no booze allowed! The inside has a nice sitting area with a tv and fireplace. They have rooms you can rent for parties and also a ",LABEL_2,Positive,0.9743335843086243
"I have been going to the black mountain rec center for a while now and yesterday i went here and it is AMAZING its huge and has every class imaginable did a drop in spin class, having never gone to a spin class ever the instructor was nice enough to help me with my bike and told us do what we could.Well we happened to drop into an intermediate spin class,It kicked my ass.The customer service here is great the girls that work the front desk are patient and took the time to help us. i will defiantly keep goin",LABEL_2,Positive,0.9748402833938599
"Love the activity pool here. We are new parents, and it is so kid friendly.Just be ready for the jerks who are in the parking lot.Especially the ones who think that they, and their children are just too fragile to walk. They will mow down just about anyone,  including the handicapped and the elderly.and 15 minute parking should be enforced! There's signs up, but so many people abuse it.
",LABEL_0,Negative,0.42172160744667053
"Soo my husband and I were looking for a place with an indoor pool! And I found this place on yelp! We checked it out and it was huge! They had an indoor track, indoor basketball court, indoor and outdoor pool, rock climbing, and they also do activity a for the kids (all different ages) and adults there. Zumba, cooking classes, karate, swimming classes, and even classes for the little kids i think 11months and up (I was happy about that bc my daughter is 14 months). Anything you could possibly think of they ",LABEL_2,Positive,0.9698161482810974
"Very clean for the most part. I use the indoor pool on a daily basis and I do find some bugs on occasion, Im sure it is because they leave the doors open which I don't quite understand but whatever. Locker rooms are kept very nice and usually smell clean at 5am. I hate germs and am very paranoid but they take care of the facility. Staff is pretty friendly & helpful. Lifeguards seem to be high school students which kinda worries me if someone were to have an accident but I suppose they have had proper traini",LABEL_2,Positive,0.5867215394973755
